Family,Genre,Note,Instances
Resinous notes ,Resins ,Peach tree resin,1
Resinous notes ,Resins ,Persian tree resin,1
Resinous notes ,Resins ,Pinus arizonica resin absolute,1
Resinous notes ,Resins ,Pinyon pine resin absolute,1
Resinous notes ,Resins ,Pitch pine resin,1
Resinous notes ,Resins ,Scots pine resin,1
Resinous notes ,Resins ,Siberian cedar resin,1
Resinous notes ,Resins ,Spanish resin,1
Resinous notes ,Resins ,Takamahac resin,1
Resinous notes ,Resins ,Teak resin,1
Resinous notes ,Resins ,Virginia cedar resin,1
Resinous notes ,Elemi ,Elemi resin,1894
Resinous notes ,Elemi ,Philippine elemi,31
Resinous notes ,Elemi ,Persian elemi,13
Resinous notes ,Elemi ,Madagascan elemi,5
Resinous notes ,Elemi ,Borneo elemi,4
Resinous notes ,Elemi ,Elemi absolute,3
Resinous notes ,Elemi ,Malayan elemi,3
Resinous notes ,Elemi ,Arabian elemi,2
Resinous notes ,Elemi ,Elemi leaf,2
Resinous notes ,Elemi ,Elemi seed,2
Resinous notes ,Elemi ,Elemi fruit,1
Resinous notes ,Elemi ,French elemi,1
Resinous notes ,Storax ,Styrax,1311
Resinous notes ,Storax ,Liquidambar,90
Resinous notes ,Storax ,Honduras styrax,25
Resinous notes ,Storax ,Styrax absolute,24
Resinous notes ,Storax ,Indonesian styrax,3
Resinous notes ,Storax ,Japanese styrax,2
Resinous notes ,Storax ,Turkish styrax,2
Resinous notes ,Storax ,Burnt styrax,1
Resinous notes ,Storax ,French Liquidambar,1
Resinous notes ,Storax ,Honduras styrax absolute,1
Resinous notes ,Storax ,Spanish styrax,1
Resinous notes ,Storax ,Styrax tree bark,1
Resinous notes ,Storax ,Styrax tree wood,1
Resinous notes ,Storax ,Tar styrax accord,1
Resinous notes ,Storax ,Tunisian liquidambar,1
Resinous notes ,Storax ,Turkish liquidambar,1
Resinous notes ,Galbanum ,Galbanum,2627
Resinous notes ,Galbanum ,Persian galbanum,68
Resinous notes ,Galbanum ,Turkish galbanum,10
Resinous notes ,Galbanum ,Galbanum absolute,5
Resinous notes ,Galbanum ,Indian galbanum,3
Resinous notes ,Galbanum ,Afghan galbanum,2
Resinous notes ,Galbanum ,Galbanol,2
Resinous notes ,Galbanum ,Galbanum Orpur®,1
Resinous notes ,Galbanum ,Israelian galbanum,1
Resinous notes ,Galbanum ,Spanish galbanum,1
Resinous notes ,Galbanum ,White galbanum,1
Resinous notes ,Tar ,Birch tar,334
Resinous notes ,Tar ,Tar,78
Resinous notes ,Tar ,Asphalt,47
Resinous notes ,Tar ,Concrete,31
Resinous notes ,Tar ,Pine tar,28
Resinous notes ,Tar ,Cement,9
Resinous notes ,Tar ,Pitch,6
Resinous notes ,Tar ,Russian birch tar,6
Resinous notes ,Tar ,Juniper tar,4
Resinous notes ,Tar ,American birch tar,2
Resinous notes ,Tar ,Coal tar,2
Resinous notes ,Tar ,Finnish birch tar,2
Resinous notes ,Tar ,Indian birch tar,1
Resinous notes ,Tar ,Scandinavian birch tar,1
Resinous notes ,Tar ,Siberian asphalt,1
Resinous notes ,Tar ,Swiss pine tar,1
Resinous notes ,Tar ,Tar styrax accord,1
Resinous notes ,Incense ,Frankincense,10194
Resinous notes ,Incense ,Somalian frankincense,364
Resinous notes ,Incense ,Omani frankincense,214
Resinous notes ,Incense ,Omani green frankincense,96
Resinous notes ,Incense ,Frankincense resin,72
Resinous notes ,Incense ,Choya Loban,62
Resinous notes ,Incense ,Ethiopian frankincense,60
Resinous notes ,Incense ,Frankincense absolute,53
Resinous notes ,Incense ,Frankincense CO2 absolute,37
Resinous notes ,Incense ,Indian frankincense,30
Resinous notes ,Incense ,Black frankincense,29
Resinous notes ,Incense ,Church incense,27
Resinous notes ,Incense ,Frankincense CO2,20
Resinous notes ,Incense ,Temple incense,20
Resinous notes ,Incense ,Yemenite frankincense,18
Resinous notes ,Incense ,African frankincense,17
Resinous notes ,Incense ,Kyphi,17
Resinous notes ,Incense ,Olibanum wood,17
Resinous notes ,Incense ,Omani white frankincense,17
Resinous notes ,Incense ,Boswellia frereana,16
Resinous notes ,Incense ,Somalian frankincense absolute,16
Resinous notes ,Incense ,Somalian frankincense CO2,12
Resinous notes ,Incense ,Breuzinho,11
Resinous notes ,Incense ,Omani green frankincense absolute,11
Resinous notes ,Incense ,Tanarius major,11
Resinous notes ,Incense ,Boswellia papyrifera,9
Resinous notes ,Incense ,Boswellia neglecta,7
Resinous notes ,Incense ,Frankincense oil,7
Resinous notes ,Incense ,Somalian frankincense Orpur®,7
Resinous notes ,Incense ,Tunisian frankincense,7
Resinous notes ,Incense ,Kenyan frankincense,5
Resinous notes ,Incense ,Nigerian incense,5
Resinous notes ,Incense ,Olibanol,5
Resinous notes ,Incense ,Indian frankincense absolute,4
Resinous notes ,Incense ,Moroccan frankincense,4
Resinous notes ,Incense ,Persian frankincense,4
Resinous notes ,Incense ,Eritrean incense,3
Resinous notes ,Incense ,Frankincense Orpur®,3
Resinous notes ,Incense ,Indonesian incense,3
Resinous notes ,Incense ,Uzbek frankincense,3
Resinous notes ,Incense ,Armenian paper,2
Resinous notes ,Incense ,Ethiopian frankincense absolute,2
Resinous notes ,Incense ,Red frankincense,2
Resinous notes ,Incense ,White incense,2
Resinous notes ,Incense ,Bhutanese frankincense,1
Resinous notes ,Incense ,Black frankincense absolute,1
Resinous notes ,Incense ,Bois d'Encens,1
Resinous notes ,Incense ,Boswellia frereana CO2,1
Resinous notes ,Incense ,Boswellia socotrana,1
Resinous notes ,Incense ,Choya Loban absolute,1
Resinous notes ,Incense ,Frankincense ash,1
Resinous notes ,Incense ,Frankincense rivae,1
Resinous notes ,Incense ,Frankincense rivae absolute,1
Resinous notes ,Incense ,Frankincense water,1
Resinous notes ,Incense ,Fumencens,1
Resinous notes ,Incense ,Java frankincense,1
Resinous notes ,Incense ,Madagascar frankincense,1
Resinous notes ,Incense ,Muskatone,1
Resinous notes ,Incense ,Nepalese frankincense,1
Resinous notes ,Incense ,Nigerian incense absolute,1
Resinous notes ,Incense ,Omani green frankincense CO2,1
Resinous notes ,Incense ,Omani red frankincense,1
Resinous notes ,Incense ,South American frankincense,1
Resinous notes ,Incense ,Sudanese frankincense,1
Resinous notes ,Incense ,Tibetan frankincense,1
Resinous notes ,Incense ,Turkish olibanum wood,1
Resinous notes ,Incense ,West african frankincense,1
Resinous notes ,Wax ,Wax ,23
Resinous notes ,Wax ,Rose wax ,6
Resinous notes ,Wax ,Crayon,2
Resinous notes ,Wax ,Kohl ,2
Resinous notes ,Wax ,Wood wax,2
Resinous notes ,Wax ,Wood wax ,1
Resinous notes ,Jojoba ,Jojoba ,8
Smoky notes ,Incense ,Frankincense,10194
Smoky notes ,Incense ,Somalian frankincense,364
Smoky notes ,Incense ,Omani frankincense,214
Smoky notes ,Incense ,Omani green frankincense,96
Smoky notes ,Incense ,Frankincense resin,72
Smoky notes ,Incense ,Choya Loban,62
Smoky notes ,Incense ,Ethiopian frankincense,60
Smoky notes ,Incense ,Frankincense absolute,53
Smoky notes ,Incense ,Frankincense CO2 absolute,37
Smoky notes ,Incense ,Indian frankincense,30
Smoky notes ,Incense ,Black frankincense,29
Smoky notes ,Incense ,Church incense,27
Smoky notes ,Incense ,Frankincense CO2,20
Smoky notes ,Incense ,Temple incense,20
Smoky notes ,Incense ,Yemenite frankincense,18
Smoky notes ,Incense ,African frankincense,17
Smoky notes ,Incense ,Kyphi,17
Smoky notes ,Incense ,Olibanum wood,17
Smoky notes ,Incense ,Omani white frankincense,17
Smoky notes ,Incense ,Boswellia frereana,16
Smoky notes ,Incense ,Somalian frankincense absolute,16
Smoky notes ,Incense ,Somalian frankincense CO2,12
Smoky notes ,Incense ,Breuzinho,11
Smoky notes ,Incense ,Omani green frankincense absolute,11
Smoky notes ,Incense ,Tanarius major,11
Smoky notes ,Incense ,Boswellia papyrifera,9
Smoky notes ,Incense ,Boswellia neglecta,7
Smoky notes ,Incense ,Frankincense oil,7
Smoky notes ,Incense ,Somalian frankincense Orpur®,7
Smoky notes ,Incense ,Tunisian frankincense,7
Smoky notes ,Incense ,Kenyan frankincense,5
Smoky notes ,Incense ,Nigerian incense,5
Smoky notes ,Incense ,Olibanol,5
Smoky notes ,Incense ,Indian frankincense absolute,4
Smoky notes ,Incense ,Moroccan frankincense,4
Smoky notes ,Incense ,Persian frankincense,4
Smoky notes ,Incense ,Eritrean incense,3
Smoky notes ,Incense ,Frankincense Orpur®,3
Smoky notes ,Incense ,Indonesian incense,3
Smoky notes ,Incense ,Uzbek frankincense,3
Smoky notes ,Incense ,Armenian paper,2
Smoky notes ,Incense ,Ethiopian frankincense absolute,2
Smoky notes ,Incense ,Red frankincense,2
Smoky notes ,Incense ,White incense,2
Smoky notes ,Incense ,Bhutanese frankincense,1
Smoky notes ,Incense ,Black frankincense absolute,1
Smoky notes ,Incense ,Bois d'Encens,1
Smoky notes ,Incense ,Boswellia frereana CO2,1
Smoky notes ,Incense ,Boswellia socotrana,1
Smoky notes ,Incense ,Choya Loban absolute,1
Smoky notes ,Incense ,Frankincense ash,1
Smoky notes ,Incense ,Frankincense rivae,1
Smoky notes ,Incense ,Frankincense rivae absolute,1
Smoky notes ,Incense ,Frankincense water,1
Smoky notes ,Incense ,Fumencens,1
Smoky notes ,Incense ,Java frankincense,1
Smoky notes ,Incense ,Madagascar frankincense,1
Smoky notes ,Incense ,Muskatone,1
Smoky notes ,Incense ,Nepalese frankincense,1
Smoky notes ,Incense ,Nigerian incense absolute,1
Smoky notes ,Incense ,Omani green frankincense CO2,1
Smoky notes ,Incense ,Omani red frankincense,1
Smoky notes ,Incense ,South American frankincense,1
Smoky notes ,Incense ,Sudanese frankincense,1
Smoky notes ,Incense ,Tibetan frankincense,1
Smoky notes ,Incense ,Turkish olibanum wood,1
Smoky notes ,Incense ,West african frankincense,1
Smoky notes ,Lapsang souchong tea,Lapsang Souchong tea absolute,5
Smoky notes ,Lapsang souchong tea,Lapsang Souchong tea CO2,2
Smoky notes ,Khyphi ,No perfumes found.,No Instances found.
Spicy notes ,Allspice ,Pimento,848
Spicy notes ,Allspice ,Pimento leaf,32
Spicy notes ,Allspice ,Caribbean pimento,8
Spicy notes ,Allspice ,Pimento absolute,2
Spicy notes ,Allspice ,Pimento blossom,2
Spicy notes ,Allspice ,French allspice,1
Spicy notes ,Allspice ,French pimento leaf,1
Spicy notes ,Allspice ,Indian pimento,1
Spicy notes ,Allspice ,Indonesian pimento,1
Spicy notes ,Allspice ,Tonga pimento,1
Spicy notes ,Ginger ,Ginger,5737
Spicy notes ,Ginger ,Kahili ginger,121
Spicy notes ,Ginger ,Ginger flower,115
Spicy notes ,Ginger ,Madagascan ginger,62
Spicy notes ,Ginger ,Candied ginger,57
Spicy notes ,Ginger ,Thai ginger,47
Spicy notes ,Ginger ,Ginger CO2,44
Spicy notes ,Ginger ,Nigerian ginger,32
Spicy notes ,Ginger ,Chinese ginger,31
Spicy notes ,Ginger ,Ginger ale,23
Spicy notes ,Ginger ,Ginger absolute,22
Spicy notes ,Ginger ,Cassumunar ginger,18
Spicy notes ,Ginger ,Ginger biscuit,15
Spicy notes ,Ginger ,Indian ginger,12
Spicy notes ,Ginger ,Torch ginger,10
Spicy notes ,Ginger ,Ivory Coast ginger,9
Spicy notes ,Ginger ,Jamaican ginger,9
Spicy notes ,Ginger ,Ginger beer,8
Spicy notes ,Ginger ,Indonesian ginger,8
Spicy notes ,Ginger ,Ginger syrup,7
Spicy notes ,Ginger ,Asian ginger,6
Spicy notes ,Ginger ,Nigerian ginger CO2,6
Spicy notes ,Ginger ,Black Ginger,5
Spicy notes ,Ginger ,Ginger leaf,5
Spicy notes ,Ginger ,Madagascan blue ginger,5
Spicy notes ,Ginger ,African ginger,4
Spicy notes ,Ginger ,Laotian red ginger,4
Spicy notes ,Ginger ,Galangal CO2,3
Spicy notes ,Ginger ,Ginger water,3
Spicy notes ,Ginger ,Ginger zest,3
Spicy notes ,Ginger ,Green ginger,3
Spicy notes ,Ginger ,Japanese ginger,3
Spicy notes ,Ginger ,Caribbean ginger,2
Spicy notes ,Ginger ,Ethiopian ginger,2
Spicy notes ,Ginger ,Ginger milk pudding,2
Spicy notes ,Ginger ,Ginger tea,2
Spicy notes ,Ginger ,Kahili ginger CO2,2
Spicy notes ,Ginger ,African ginger CO2,1
Spicy notes ,Ginger ,Australian ginger flower,1
Spicy notes ,Ginger ,Charred ginger,1
Spicy notes ,Ginger ,Chinese ginger absolute,1
Spicy notes ,Ginger ,French ginger,1
Spicy notes ,Ginger ,Ginger chocolate,1
Spicy notes ,Ginger ,Ginger cider,1
Spicy notes ,Ginger ,Ginger jam,1
Spicy notes ,Ginger ,Ginger latte,1
Spicy notes ,Ginger ,Ginger Orpur®,1
Spicy notes ,Ginger ,Hawaiian ginger flower,1
Spicy notes ,Ginger ,Indian galangal,1
Spicy notes ,Ginger ,Indian ginger absolute,1
Spicy notes ,Ginger ,Indian ginger Orpur®,1
Spicy notes ,Ginger ,Indonesian cassumunar ginger Orpur®,1
Spicy notes ,Ginger ,Indonesian red ginger,1
Spicy notes ,Ginger ,Laotian ginger,1
Spicy notes ,Ginger ,Peruvian ginger,1
Spicy notes ,Ginger ,Tanzanian ginger,1
Spicy notes ,Ginger ,Vietnamese ginger absolute,1
Spicy notes ,Ginger ,Zingiber zerumbet,1
Spicy notes ,Aniseed ,Aniseed,1486
Spicy notes ,Aniseed ,Green anise,9
Spicy notes ,Aniseed ,Anisette,8
Spicy notes ,Aniseed ,Anise liqueur,7
Spicy notes ,Aniseed ,Aniseed flower,6
Spicy notes ,Aniseed ,Anethol,5
Spicy notes ,Aniseed ,Anisaldehyde,5
Spicy notes ,Aniseed ,Sambuca,5
Spicy notes ,Aniseed ,Ouzo,4
Spicy notes ,Aniseed ,Canthoxal,2
Spicy notes ,Aniseed ,Raki,2
Spicy notes ,Aniseed ,Anise tea,1
Spicy notes ,Aniseed ,Aniseed biscuit,1
Spicy notes ,Aniseed ,Arak,1
Spicy notes ,Aniseed ,Egyptian aniseed,1
Spicy notes ,Aniseed ,Turkish aniseed,1
Spicy notes ,Juniper ,Juniper,1759
Spicy notes ,Juniper ,Virginia cedar,1664
Spicy notes ,Juniper ,Juniper berry,1552
Spicy notes ,Juniper ,Texas cedar,344
Spicy notes ,Juniper ,Canary Islands juniper,139
Spicy notes ,Juniper ,Juniper wood,50
Spicy notes ,Juniper ,Cade juniper wood,35
Spicy notes ,Juniper ,Juniper leaf,25
Spicy notes ,Juniper ,Balkans juniper berry,9
Spicy notes ,Juniper ,Bermuda juniper,8
Spicy notes ,Juniper ,Juniper needle,8
Spicy notes ,Juniper ,Juniper berry CO2,7
Spicy notes ,Juniper ,Juniper absolute,6
Spicy notes ,Juniper ,Macedonian juniper berry,6
Spicy notes ,Juniper ,Slovene juniper berry,5
Spicy notes ,Juniper ,Spanish cade juniper wood,5
Spicy notes ,Juniper ,Spanish prickly pear,5
Spicy notes ,Juniper ,Juniper tar,4
Spicy notes ,Juniper ,Utah juniper,4
Spicy notes ,Juniper ,Arizona juniper,3
Spicy notes ,Juniper ,Bulgarian juniper,3
Spicy notes ,Juniper ,Corsican juniper berry,3
Spicy notes ,Juniper ,French juniper,3
Spicy notes ,Juniper ,Himalayan juniper,3
Spicy notes ,Juniper ,Italian juniper,3
Spicy notes ,Juniper ,Juniper CO2,3
Spicy notes ,Juniper ,Mountain juniper,3
Spicy notes ,Juniper ,Texas cedar Orpur®,3
Spicy notes ,Juniper ,Virginia cedar absolute,3
Spicy notes ,Juniper ,Alligator juniper,2
Spicy notes ,Juniper ,Alligator juniper wood,2
Spicy notes ,Juniper ,Alpine juniper,2
Spicy notes ,Juniper ,Balkans juniper,2
Spicy notes ,Juniper ,Bulgarian juniper berry,2
Spicy notes ,Juniper ,Chinese juniper,2
Spicy notes ,Juniper ,Creeping juniper,2
Spicy notes ,Juniper ,Indian juniper berry,2
Spicy notes ,Juniper ,Juniper berry absolute,2
Spicy notes ,Juniper ,Juniper bud,2
Spicy notes ,Juniper ,Norwegian juniper,2
Spicy notes ,Juniper ,Albanian juniper berry,1
Spicy notes ,Juniper ,Blue juniper,1
Spicy notes ,Juniper ,Calabrian juniper,1
Spicy notes ,Juniper ,Chinese cade juniper wood,1
Spicy notes ,Juniper ,Corsican juniper,1
Spicy notes ,Juniper ,Croatian juniper berry,1
Spicy notes ,Juniper ,Hungarian juniper berry,1
Spicy notes ,Juniper ,Juniper berry seeds,1
Spicy notes ,Juniper ,Juniper blossom,1
Spicy notes ,Juniper ,North American juniper berry,1
Spicy notes ,Juniper ,Smoked juniper,1
Spicy notes ,Juniper ,Smoked prickly cedar,1
Spicy notes ,Juniper ,Turkish juniper berry,1
Spicy notes ,Bay rum ,Bay rum ,272
Spicy notes ,Bay rum ,Dominican bay rum ,2
Spicy notes ,Laurel ,Laurel,573
Spicy notes ,Laurel ,Bay leaf,436
Spicy notes ,Laurel ,Bay laurel,59
Spicy notes ,Laurel ,Ravansara,31
Spicy notes ,Laurel ,California bay laurel,15
Spicy notes ,Laurel ,Indian bay leaf,15
Spicy notes ,Laurel ,Lindera benzoin,5
Spicy notes ,Laurel ,Bay leaf absolute,3
Spicy notes ,Laurel ,Laurel wood,3
Spicy notes ,Laurel ,Chilenean bay leaf,2
Spicy notes ,Laurel ,Endlicheria metallica,2
Spicy notes ,Laurel ,Hungarian laurel,2
Spicy notes ,Laurel ,Laurel blossom,2
Spicy notes ,Laurel ,Albanian laurel,1
Spicy notes ,Laurel ,Caribbean laurel,1
Spicy notes ,Laurel ,Cherry laurel,1
Spicy notes ,Laurel ,French laurel,1
Spicy notes ,Laurel ,Greek laurel,1
Spicy notes ,Laurel ,Laurel bark,1
Spicy notes ,Laurel ,Turkish laurel,1
Spicy notes ,Black caraway,Black caraway,57
Spicy notes ,Black caraway,Black caraway absolute,2
Spicy notes ,Black caraway,Iranian black caraway,1
Spicy notes ,Mustard ,Mustard ,2
Spicy notes ,Mustard ,Mustard blossom honey ,1
Spicy notes ,Caraway ,Caraway,571
Spicy notes ,Caraway ,Dutch caraway ,5
Spicy notes ,Caraway ,Egyptian caraway ,1
Spicy notes ,Caraway ,French caraway ,1
Spicy notes ,Caraway ,Indian caraway,1
Spicy notes ,Caraway ,Tunisian caraway,1
Spicy notes ,Nutmeg ,Nutmeg,5718
Spicy notes ,Nutmeg ,Mace,137
Spicy notes ,Nutmeg ,Indonesian nutmeg,84
Spicy notes ,Nutmeg ,Nutmeg absolute,24
Spicy notes ,Nutmeg ,Indian nutmeg,10
Spicy notes ,Nutmeg ,Nutmeg CO2,9
Spicy notes ,Nutmeg ,Sri Lankan nutmeg,8
Spicy notes ,Nutmeg ,Spanish nutmeg,5
Spicy notes ,Nutmeg ,Nutmeg leaf,4
Spicy notes ,Nutmeg ,Brazilian nutmeg,3
Spicy notes ,Nutmeg ,Madagascan nutmeg,3
Spicy notes ,Nutmeg ,Italian nutmeg,2
Spicy notes ,Nutmeg ,Jamaican nutmeg,2
Spicy notes ,Nutmeg ,Java nutmeg,2
Spicy notes ,Nutmeg ,White nutmeg,2
Spicy notes ,Nutmeg ,African nutmeg,1
Spicy notes ,Nutmeg ,Caribbean nutmeg,1
Spicy notes ,Nutmeg ,Ceylonese nutmeg,1
Spicy notes ,Nutmeg ,Grenada nutmeg,1
Spicy notes ,Nutmeg ,Malaysian nutmeg,1
Spicy notes ,Nutmeg ,Nutmeg,1
Spicy notes ,Nutmeg ,Nutmeg butter,1
Spicy notes ,Nutmeg ,Nutmeg Orpur®,1
Spicy notes ,Nutmeg ,Persian nutmeg,1
Spicy notes ,Nutmeg ,Sumatra nutmeg,1
Spicy notes ,Cardamom ,Cardamom,9138
Spicy notes ,Cardamom ,Guatemala cardamom,247
Spicy notes ,Cardamom ,Green cardamom,99
Spicy notes ,Cardamom ,Black cardamom,71
Spicy notes ,Cardamom ,Indian cardamom,62
Spicy notes ,Cardamom ,Cardamom absolute,49
Spicy notes ,Cardamom ,Sri Lankan cardamom,24
Spicy notes ,Cardamom ,Cardamom CO2,23
Spicy notes ,Cardamom ,White cardamom,9
Spicy notes ,Cardamom ,Cardamom Orpur®,5
Spicy notes ,Cardamom ,Arabian cardamom,4
Spicy notes ,Cardamom ,Indian cardamom Orpur®,4
Spicy notes ,Cardamom ,Indonesian cardamom,4
Spicy notes ,Cardamom ,African cardamom,2
Spicy notes ,Cardamom ,Cardamom aldehyde,2
Spicy notes ,Cardamom ,Cardamom CO2 absolute,2
Spicy notes ,Cardamom ,Green cardamom absolute,2
Spicy notes ,Cardamom ,Green Guatemala cardamom,2
Spicy notes ,Cardamom ,Madagascan green cardamom,2
Spicy notes ,Cardamom ,Black guatemala cardamom,1
Spicy notes ,Cardamom ,Cardamom milk,1
Spicy notes ,Cardamom ,Cardamom tea,1
Spicy notes ,Cardamom ,Chinese white cardamom,1
Spicy notes ,Cardamom ,Guatemala cardamom CO2,1
Spicy notes ,Cardamom ,Indian cardamom absolute Orpur®,1
Spicy notes ,Cardamom ,Indian green cardamom,1
Spicy notes ,Cardamom ,Moroccan cardamom,1
Spicy notes ,Cardamom ,Sri Lankan cardamom absolute,1
Spicy notes ,Cardamom ,Sri Lankan green cardamom,1
Spicy notes ,Cardamom ,Turkish cardamom,1
Spicy notes ,Cardamom ,Zanzibar cardamom,1
Spicy notes ,Paprika ,Bell pepper ,106
Spicy notes ,Paprika ,Green bell pepper ,13
Spicy notes ,Paprika ,Red bell pepper,8
Spicy notes ,Paprika ,Bell pepper absolute ,1
Spicy notes ,Paprika ,Smoked paprika ,1
Spicy notes ,Paprika ,Wild bell pepper ,1
Spicy notes ,Celery ,Celery ,81
Spicy notes ,Celery ,Celery seed ,70
Spicy notes ,Celery ,Indian celery ,2
Spicy notes ,Pepper ,Pink pepper,8102
Spicy notes ,Pepper ,Black pepper,4673
Spicy notes ,Pepper ,White pepper,575
Spicy notes ,Pepper ,Sichuan pepper,448
Spicy notes ,Pepper ,Red pepper,203
Spicy notes ,Pepper ,Green pepper,142
Spicy notes ,Pepper ,Madagascan pepper,112
Spicy notes ,Pepper ,Pink pepper CO2,81
